path,product,global,stains,mold,wilt,color
data\Dataset\Fresh\FreshCarrot\Hercules_jpg.rf.0d8b06392e4dc2895ebd44232e3dcc4d.jpg,zanahoria,3,0.20023517219387754,6.01727907439283,0.5395305778561424,0.3083233793250924
data\Dataset\Fresh\FreshCarrot\carrot_-179_jpg.rf.0db8d4e1ab8ee020ec6e041449a905a0.jpg,zanahoria,3,0.008948501275510204,0.4892727098572209,0.7781521983793518,0.14156564133882585
data\Dataset\Fresh\FreshCarrot\28_JPG_jpg.rf.89d374f89453fd86928b6b2d772320c4.jpg,zanahoria,3,0.06483179209183673,0.06781152175933508,0.5415275485194078,0.3147690580915416
data\Dataset\Fresh\FreshCarrot\824_jpg.rf.5f5d9775601f11b1a54004ddfe9f597a.jpg,zanahoria,2,0.00015943877551020407,0.05146555916541122,0.5056802408463386,0.04709679596993223
data\Dataset\Fresh\FreshCarrot\Image_83_jpg.rf.75ac95a7acab7c309c345ae7a55ec9dc.jpg,zanahoria,3,0.10208067602040816,2.4889171267139667,0.5407833445878352,0.08617582176722907
data\Dataset\Fresh\FreshCarrot\KakaoTalk_20230809_191145396_29_jpg.rf.e5c5cb3ea3bb46ff49b4c6129d6ca0bf.jpg,zanahoria,3,0.1992785395408163,2.2793938699072473,0.7544856223739496,0.2281977952749306
data\Dataset\Fresh\FreshCarrot\50_JPG.rf.4859aabf889061e1ede979068a305305.jpg,zanahoria,2,0.007533482142857143,0.09129089604432958,0.4039737770108043,0.21538235139301226
data\Dataset\Fresh\FreshCarrot\freshCarrot (94).jpg,zanahoria,3,0.26401068239795916,0.8968138903924098,0.5907944427771108,0.3274219300985567
data\Dataset\Fresh\FreshCarrot\wortel_segar (953).jpg,zanahoria,3,0.1825374681122449,0.42739481485470887,0.39875153186274515,0.26104704114112737
data\Dataset\Fresh\FreshCarrot\carrot_-26_jpg.rf.ce4ba87648c24284ece21bbacea31f6a.jpg,zanahoria,3,3.985969387755102e-05,0.24099374951406696,0.7686110381652661,0.10400285341712556
data\Dataset\Fresh\FreshCarrot\Image_78_jpg.rf.41ab4311ab8b858b8cb20c133ddc3ea7.jpg,zanahoria,3,0.07840401785714286,3.1632797399482744,0.827165475565226,0.11933677813679246
data\Dataset\Fresh\FreshCarrot\wortel_segar (1824).jpg,zanahoria,3,0.005839445153061225,0.31153798646462155,0.47352456607643056,0.2265868925474238
data\Dataset\Fresh\FreshCarrot\Carrot test_2_flip.jpg,zanahoria,3,0.0,0.015453782681374189,0.8498379039115647,0.18379801644370752
data\Dataset\Fresh\FreshCarrot\carrot_-106_jpg.rf.068a5306a55244e567bd41a21c4e0e9c.jpg,zanahoria,3,0.0,0.22537771259094963,0.7227004864445778,0.24199688350038964
data\Dataset\Fresh\FreshCarrot\carrot_-273_jpg.rf.1d65c30e585826fd56fb6249399fb7ea.jpg,zanahoria,3,0.023198341836734693,0.5055674152553007,0.4129792542016807,0.28921724437672186
data\Dataset\Fresh\FreshCarrot\213d77c38407d2847e96018e5c941baec619e804d54749e665b39834820b_jpg.rf.243304b88d4f97adc70500122875838c.jpg,zanahoria,3,0.08910634566326531,4.392696472304208,0.6132312299919969,0.2200156001767275
data\Dataset\Fresh\FreshCarrot\21_shifted_png.rf.9287431bcaf47a7dbbce433fb204febf.jpg,zanahoria,3,0.4721580038265306,1.0304049883278048,0.7980051395558223,0.08461324080952737
data\Dataset\Fresh\FreshCarrot\Carrot test_26_darker.jpg,zanahoria,3,0.0,0.011376493260543677,0.8406247655312125,0.21975825271209182
data\Dataset\Fresh\FreshCucumber\freshCucumber (511).jpg,pepino,3,0.014628507653061224,0.019688616071428574,0.8271509385004001,0.19810979277795357
data\Dataset\Fresh\FreshCucumber\freshCucumber (345).jpg,pepino,3,0.37021683673469385,3.1262009929115204,0.6230231154961985,0.2889139222193248
data\Dataset\Fresh\FreshCucumber\freshCucumber (390).jpg,pepino,3,0.22600446428571427,0.6530023662625923,0.3723505027010804,0.07961811061159445
data\Dataset\Fresh\FreshCucumber\freshCucumber (178).jpg,pepino,3,0.12773038903061223,0.6324166461034202,0.7898564894707883,0.0541177916388477
data\Dataset\Fresh\FreshCucumber\freshCucumber (206).jpg,pepino,3,0.0024912308673469387,1.7796460459183672,0.8925164597088835,0.08936993247608718
data\Dataset\Fresh\FreshCucumber\freshCucumber (307).jpg,pepino,3,0.3019969706632653,1.7133360584962871,0.6896239745898359,0.22443569903197844
data\Dataset\Fresh\FreshCucumber\freshCucumber (519).jpg,pepino,3,0.011579241071428572,0.04270254703086399,0.8008758190776311,0.21548415755526357
data\Dataset\Fresh\FreshCucumber\freshCucumber (205).jpg,pepino,3,0.2388592155612245,3.244072095113911,0.3685439800920368,0.11065393705990584
data\Dataset\Fresh\FreshCucumber\freshCucumber (60).jpg,pepino,3,0.1175063775510204,0.08470367751782856,0.7730566445328131,0.08263092512896934
data\Dataset\Fresh\FreshCucumber\freshCucumber (482).jpg,pepino,3,0.28439891581632654,0.09703525624082567,0.48287650997899156,0.12224084329187852
data\Dataset\Fresh\FreshCucumber\freshCucumber (446).jpg,pepino,3,0.19363839285714285,0.7281063638609282,0.4348760597989195,0.14805593026974723
data\Dataset\Fresh\FreshCucumber\freshCucumber (398).jpg,pepino,3,0.15252311862244897,0.6326659322096775,0.5702951493097239,0.2780360544076182
data\Dataset\Fresh\FreshCucumber\freshCucumber (261).jpg,pepino,3,0.18759964923469388,1.191052645006859,0.5918526004151661,0.11684523966243447
data\Dataset\Fresh\FreshCucumber\freshCucumber (378).jpg,pepino,3,0.1504703443877551,0.6861764167664897,0.5769371029661865,0.2816088557070767
data\Dataset\Fresh\FreshCucumber\freshCucumber (160).jpg,pepino,3,0.12001753826530612,0.19674193268227408,0.7718505370898359,0.0844707526374362
data\Dataset\Fresh\FreshCucumber\freshCucumber (439).jpg,pepino,3,0.12131297831632654,0.48976478594097184,0.5920103197529012,0.27674557770011593
data\Dataset\Fresh\FreshCucumber\freshCucumber (29).jpg,pepino,3,0.10592713647959184,0.5950653963100906,0.7658842443227291,0.13818512714608241
data\Dataset\Fresh\FreshCucumber\freshCucumber (142).jpg,pepino,3,0.12201052295918367,0.16853376133826214,0.7681134172418967,0.08014651368960567
data\Dataset\Fresh\FreshCucumber\freshCucumber (215).jpg,pepino,3,0.032146843112244895,1.4649899154974488,0.81246131265006,0.11648131296017322
data\Dataset\Fresh\FreshCucumber\freshCucumber (93).jpg,pepino,3,0.12527901785714285,0.11101417008900037,0.7735114358243298,0.0826373606079853
data\Dataset\Fresh\FreshCucumber\freshCucumber (485).jpg,pepino,3,0.0,0.011979711415816326,0.9051505758553421,0.21826470352697797
data\Dataset\Fresh\FreshCucumber\freshCucumber (256).jpg,pepino,3,0.00045838647959183676,1.9678114237882653,0.8573136285764306,0.15600935210725037
data\Dataset\Fresh\FreshCucumber\freshCucumber (283).jpg,pepino,3,0.01971061862244898,0.8985355149872449,0.7299988745498199,0.12301023268458462
data\Dataset\Fresh\FreshCucumber\freshCucumber (359).jpg,pepino,3,0.1915656887755102,0.6797467610118092,0.4301547962935174,0.08856308116559529
data\Dataset\Fresh\FreshCucumber\freshCucumber (241).jpg,pepino,3,0.13197544642857142,4.463243986244949,0.5273840004751901,0.11282635356710158
data\Dataset\Fresh\FreshCucumber\freshCucumber (326).jpg,pepino,3,0.14985251913265307,0.664245127774834,0.5750750300120048,0.27960845957575176
data\Dataset\Fresh\FreshCucumber\freshCucumber (332).jpg,pepino,3,0.16713169642857142,0.6732094943591923,0.40354696566126447,0.06486774064955556
data\Dataset\Fresh\FreshCucumber\freshCucumber (350).jpg,pepino,3,0.00253109056122449,0.6989469462882872,0.6911980417166868,0.2039087420128252
data\Dataset\Fresh\FreshCucumber\freshCucumber (107).jpg,pepino,3,0.08342633928571429,0.13429057920202522,0.7646460928121248,0.07762751722879044
data\Dataset\Fresh\FreshCucumber\freshCucumber (249).jpg,pepino,3,0.2255062181122449,8.342562272442823,0.31637772296418565,0.13633859244489296
data\Dataset\Fresh\FreshCucumber\freshCucumber (513).jpg,pepino,3,0.04145408163265306,0.06763616044577933,0.7055745735794318,0.20831292959400546
data\Dataset\Fresh\FreshCucumber\freshCucumber (372).jpg,pepino,3,0.16978236607142858,0.8194465358468801,0.39782733405862347,0.06672162173843105
data\Dataset\Fresh\FreshCucumber\freshCucumber (577).jpg,pepino,3,0.12268813775510204,0.13423111737841917,0.7746402467236895,0.08369486520971925
data\Dataset\Fresh\FreshCucumber\freshCucumber (548).jpg,pepino,3,0.02138472576530612,3.4923081750798253,0.6808460102791116,0.11857781027367328
data\Dataset\Fresh\FreshCucumber\freshCucumber (198).jpg,pepino,3,0.13008211096938777,0.8802764221709354,0.7830997242647059,0.05806380731953804
data\Dataset\Fresh\FreshCucumber\freshCucumber (402).jpg,pepino,3,0.19744499362244897,0.7150466240466212,0.4427362351190476,0.11862817817983823
data\Dataset\Fresh\FreshCucumber\freshCucumber (527).jpg,pepino,3,0.0996890943877551,1.2652637311779722,0.791320981517607,0.16900730934366917
data\Dataset\Fresh\FreshCucumber\freshCucumber (55).jpg,pepino,3,0.06401466836734694,0.10677476686360884,0.7177111469587835,0.08158332906551653
data\Dataset\Fresh\FreshCucumber\freshCucumber (58).jpg,pepino,3,0.11441725127551021,0.12633740105325109,0.7969024328481393,0.07950183088862632
data\Dataset\Fresh\FreshCucumber\freshCucumber (443).jpg,pepino,3,0.16240832270408162,2.7431687966378115,0.546835531087435,0.19838433319403045
data\Dataset\Fresh\FreshCucumber\freshCucumber (218).jpg,pepino,3,0.1227279974489796,3.5704077266322134,0.5091114570828332,0.07334326235076913
data\Dataset\Fresh\FreshCucumber\freshCucumber (525).jpg,pepino,3,0.16862643494897958,0.545784479829978,0.29253326330532214,0.04202691768314008
data\Dataset\Fresh\FreshCucumber\freshCucumber (153).jpg,pepino,3,0.12023676658163265,0.201155929392251,0.7707028905312125,0.08423780887368224
data\Dataset\Fresh\FreshCucumber\freshCucumber (557).jpg,pepino,3,0.06985411352040816,0.08925630365575864,0.75933662527511,0.07877674465802725
data\Dataset\Fresh\FreshCucumber\freshCucumber (254).jpg,pepino,3,0.23545121173469388,10.311228394151678,0.5415516988045218,0.13180136843870324
data\Dataset\Fresh\FreshCucumber\freshCucumber (410).jpg,pepino,3,0.0007772640306122449,0.06271967880609682,0.9205096882503001,0.1257925944173882
data\Dataset\Fresh\FreshCucumber\freshCucumber (113).jpg,pepino,3,0.07798549107142858,0.13422741354728232,0.7579757684323729,0.07813628759555033
data\Dataset\Fresh\FreshCucumber\freshCucumber (122).jpg,pepino,3,0.06945551658163265,0.08972471371396092,0.7588812087334934,0.07816078431812759
data\Dataset\Fresh\FreshCucumber\freshCucumber (492).jpg,pepino,3,0.14937420280612246,0.07226332565070887,0.6638930572228892,0.051583767962966154
data\Dataset\Fresh\FreshCucumber\freshCucumber (490).jpg,pepino,3,0.03633211096938776,0.016730309296925334,0.8361369547819127,0.18715934142178212
data\Dataset\Fresh\FreshMango\freshMango (74).jpg,mango,3,1.992984693877551e-05,0.5058301562107091,0.42196308210784317,0.03950416055191832
data\Dataset\Fresh\FreshMango\freshMango (187).jpg,mango,3,5.978954081632653e-05,0.38496381830186055,0.29883914503301323,0.014527467065817961
data\Dataset\Fresh\FreshMango\freshMango (111).jpg,mango,3,0.0,0.46752159763544315,0.3107002175870348,0.02444713819873793
data\Dataset\Fresh\FreshMango\freshMango (315).jpg,mango,3,0.006676498724489796,0.10404661820263526,0.9075384841436575,0.23736998481925511
data\Dataset\Fresh\FreshMango\freshMango (184).jpg,mango,3,0.0001992984693877551,0.24580122261690826,0.49369380564725895,0.1158956110398093
data\Dataset\Fresh\FreshMango\freshMango (149).jpg,mango,3,0.00031887755102040814,0.25566240826828784,0.47675968825030013,0.03275360153229796
data\Dataset\Fresh\FreshMango\freshMango (51).jpg,mango,3,0.006716358418367347,0.01494714461600269,0.8795207926920768,0.1268709556284113
data\Dataset\Fresh\FreshMango\freshMango (206).jpg,mango,3,0.0013352997448979591,0.06313580918024105,0.8925606179971989,0.3198168041581768
data\Dataset\Fresh\FreshMango\freshMango (150).jpg,mango,3,0.00045838647959183676,0.31109018530283605,0.4566935367897159,0.041438613959348655
data\Dataset\Fresh\FreshMango\freshMango (109).jpg,mango,3,0.0027702487244897957,0.5719236059478797,0.316626338035214,0.025187317567513117
data\Dataset\Fresh\FreshMango\freshMango (280).jpg,mango,3,0.05195711096938776,0.028535813330809606,0.814476181097439,0.2474163299651489
data\Dataset\Fresh\FreshMango\freshMango (372).jpg,mango,3,0.0012356505102040817,0.012658897663245147,0.7926222832883153,0.13208386887111612
data\Dataset\Fresh\FreshMango\freshMango (294).jpg,mango,3,0.03198740433673469,0.053393939809866724,0.7066465648759503,0.24523330432321377
data\Dataset\Fresh\FreshMango\freshMango (105).jpg,mango,3,1.992984693877551e-05,0.42857670490903593,0.524296281012405,0.14508271039753512
data\Dataset\Fresh\FreshMango\freshMango (178).jpg,mango,3,0.0065170599489795915,0.24835028145919982,0.501593918817527,0.15546662177961143
data\Dataset\Fresh\FreshMango\freshMango (132).jpg,mango,3,0.0,0.22117940821363644,0.5124113707983193,0.05507907734662897
data\Dataset\Fresh\FreshMango\freshMango (224).jpg,mango,3,0.22026466836734693,0.015669976945421885,0.8036547431472589,0.2212322138733667
data\Dataset\Fresh\FreshMango\freshMango (37).jpg,mango,3,0.01363201530612245,0.02128526419552601,0.9001603766506603,0.14017855332744922
data\Dataset\Fresh\FreshMango\freshMango (18).jpg,mango,3,0.00860969387755102,0.03573045199099108,0.7898967399459784,0.2016161905268174
data\Dataset\Fresh\FreshMango\freshMango (228).jpg,mango,3,0.10146285076530612,0.2810923634266565,0.7634842218137254,0.20372737021814938
data\Dataset\Fresh\FreshMango\freshMango (48).jpg,mango,3,0.02098612882653061,0.01724120858250832,0.8510161095688276,0.14519469537895485
data\Dataset\Fresh\FreshMango\freshMango (369).jpg,mango,3,0.00033880739795918367,0.0175161024011805,0.7869929221688676,0.1851890399694679
data\Dataset\Fresh\FreshMango\freshMango (36).jpg,mango,3,0.016302614795918366,0.015079040932486526,0.8820500075030012,0.14226546775998627
data\Dataset\Fresh\FreshMango\freshMango (108).jpg,mango,3,0.0037268813775510204,0.4708869927853954,0.31006769895458186,0.023196394062615835
data\Dataset\Fresh\FreshMango\freshMango (388).jpg,mango,3,0.006198182397959184,0.010284338693726018,0.8877935549219688,0.14885335404517203
data\Dataset\Fresh\FreshMango\freshMango (98).jpg,mango,3,0.00029894770408163266,0.8192997311183384,0.40883056347539015,0.03346829125546655
data\Dataset\Fresh\FreshMango\freshMango (231).jpg,mango,3,0.15955835459183673,0.1024902623234963,0.8392470269357744,0.2534130075726957
data\Dataset\Fresh\FreshMango\freshMango (335).jpg,mango,3,0.008410395408163265,0.014123163651446906,0.8764946603641457,0.16609453278686792
data\Dataset\Fresh\FreshMango\freshMango (285).jpg,mango,3,0.1631656568877551,0.135137575129279,0.7695450055022008,0.23490353960018162
data\Dataset\Fresh\FreshMango\freshMango (220).jpg,mango,3,0.2527702487244898,0.15023004002592955,0.7110549688625449,0.25560044500055984
data\Dataset\Fresh\FreshMango\freshMango (137).jpg,mango,3,0.0,0.23146360533975255,0.5287280537214887,0.06675759041459345
data\Dataset\Fresh\FreshMango\freshMango (282).jpg,mango,3,0.0027104591836734694,0.11656092648861656,0.8147712209883954,0.22477780954559887
data\Dataset\Fresh\FreshMango\freshMango (227).jpg,mango,3,0.1747448979591837,0.016896240920734527,0.7866907700580232,0.22429046547633102
data\Dataset\Fresh\FreshMango\freshMango (290).jpg,mango,3,0.20326450892857142,0.13779197198914667,0.672405837334934,0.23694786876991183
data\Dataset\Fresh\FreshMango\freshMango (66).jpg,mango,3,0.004145408163265306,0.1174806671571553,0.8993833470888355,0.1583669895191143
data\Dataset\Fresh\FreshMango\freshMango (112).jpg,mango,3,0.00011957908163265306,0.5662639510704051,0.4852863801770708,0.07084036064611583
data\Dataset\Fresh\FreshMango\freshMango (87).jpg,mango,3,0.0009167729591836735,0.5575991019519455,0.4767997042567027,0.10058574432864435
data\Dataset\Fresh\FreshMango\freshMango (360).jpg,mango,3,0.0009367028061224489,0.004416989953256755,0.851155618497399,0.15949322938422486
data\Dataset\Fresh\FreshMango\freshMango (210).jpg,mango,3,0.00033880739795918367,0.18913556281887756,0.6927190407412965,0.1983649713968967
data\Dataset\Fresh\FreshMango\freshMango (351).jpg,mango,3,0.015246332908163265,0.017174864165636957,0.8471257252901161,0.16849832079576516
data\Dataset\Fresh\FreshMango\freshMango (175).jpg,mango,3,0.009008290816326531,0.2875314364610042,0.4511277167116846,0.10218863714706418
data\Dataset\Fresh\FreshMango\freshMango (322).jpg,mango,3,0.011519451530612245,0.09048823831439863,0.8721875468937574,0.16620928102869492
data\Dataset\Fresh\FreshMango\freshMango (164).jpg,mango,3,0.0,0.35255476175234346,0.3512324461034414,0.03714345261357439
data\Dataset\Fresh\FreshMango\freshMango (246).jpg,mango,3,0.39895567602040816,0.018088169483977623,0.7805406537615046,0.265943993158629
data\Dataset\Fresh\FreshMango\freshMango (49).jpg,mango,3,0.013293207908163265,0.03719977204435221,0.8816837672569028,0.13816551546023959
data\Dataset\Fresh\FreshMango\freshMango (82).jpg,mango,3,9.964923469387755e-05,0.3721588194694979,0.35773473451880744,0.014354298726506806
data\Dataset\Fresh\FreshMango\freshMango (9).jpg,mango,3,0.00665656887755102,0.03756681745561745,0.8239944415266106,0.1886191915905856
data\Dataset\Fresh\FreshMango\freshMango (264).jpg,mango,3,0.032924107142857144,0.042512747316944356,0.8565960759303721,0.26388725785308714
data\Dataset\Fresh\FreshMango\freshMango (141).jpg,mango,3,0.00023915816326530612,0.2420779016646481,0.4075885041516606,0.028845161759993652
data\Dataset\Fresh\FreshMango\freshMango (340).jpg,mango,3,0.0017338966836734694,0.01251245286513348,0.8468973526910764,0.1558370481101674
data\Dataset\Fresh\FreshOrange\rotated_by_30_Screen-Shot-2018-06-12-at-11-42-20-PM_png.rf.37b44dbdf28a5e76679fd70748cdd456.jpg,naranja,3,0.19445551658163265,1.1407171680489363,0.4491040166066427,0.13849196107854525
data\Dataset\Fresh\FreshOrange\freshOrange (187).jpg,naranja,3,0.05644132653061224,0.18230641810430281,0.7496096094687875,0.11567655385927712
data\Dataset\Fresh\FreshOrange\jeruk_s (693).jpg,naranja,3,0.7186503507653061,0.1902815821976127,0.6116065957633053,0.19806442392255255
data\Dataset\Fresh\FreshOrange\1614548324_45-p-apelsin-na-belom-fone-60_jpg.rf.064aa8925c645eeb360dedfd11947472.jpg,naranja,3,0.1384327168367347,0.9049236611930692,0.7641422193877552,0.12522737413581347
data\Dataset\Fresh\FreshOrange\jeruk_s (475).jpg,naranja,3,0.5983737244897959,0.2724483209532135,0.5339420143057223,0.17083485831526998
data\Dataset\Fresh\FreshOrange\183_jpg.rf.f8850b7fee9cc2bff218d9dfe97052a6.jpg,naranja,3,0.08914620535714286,5.739137088619933,0.42950766243997607,0.14368977714659487
data\Dataset\Fresh\FreshOrange\Screen-Shot-2018-06-13-at-12-02-20-AM_png.rf.5f100aeb0093426eb7962b8838b6e59f.jpg,naranja,2,0.0,0.09326171869280335,0.544554462409964,0.12032315507038294
data\Dataset\Fresh\FreshOrange\84_jpg.rf.103211be5d67546cb21ac54da75b0635.jpg,naranja,3,0.08187181122448979,9.04082896205357,0.8668511154461784,0.14802591477449947
data\Dataset\Fresh\FreshOrange\51_jpg.rf.4ff2cc3c8b6002b800aa78b986a40a81.jpg,naranja,3,0.1257374043367347,9.001798568204064,0.7089785132803121,0.12746796291391269
data\Dataset\Fresh\FreshOrange\matang-42-_jpeg.rf.922cd979fad5cd5e0e5dfb1bb78eef8a.jpg,naranja,3,0.030432876275510203,0.0851886073711861,0.6904298438125249,0.23026815809136167
data\Dataset\Fresh\FreshOrange\321_jpg.rf.158d77fb8a27c3ff3b27494a50b86f1c.jpg,naranja,3,0.0020129145408163264,0.12684809470663266,0.8565421481092437,0.10430699383714115
data\Dataset\Fresh\FreshOrange\jeruk_s (623).jpg,naranja,3,0.5096261160714286,0.27681914763190457,0.46403639580832334,0.16244877075845204
data\Dataset\Fresh\FreshOrange\orange--173-_jpg.rf.18928336c8d3e008a38be7b76a99d2bd.jpg,naranja,3,0.18233816964285715,0.3002525399814591,0.17196175345138054,0.12814367810543942
data\Dataset\Fresh\FreshOrange\n07749192_913_jpg.rf.cb05dd17f5242024a24fa2fd3e1bbae2.jpg,naranja,3,0.19951769770408162,0.10045648408800002,0.4580951130452181,0.1561832572455361
data\Dataset\Fresh\FreshOrange\177_jpg.rf.e04db74db9efaeb4edd7fd6a15da752f.jpg,naranja,3,0.09745695153061225,3.634756934341119,0.4902960402911165,0.1296519483229178
data\Dataset\Fresh\FreshOrange\jeruk_s (65).jpg,naranja,3,0.09002311862244898,0.7740169713259835,0.4703562675070029,0.047055678607416065
data\Dataset\Fresh\FreshOrange\rotated_by_15_Screen-Shot-2018-06-12-at-11-28-21-PM_png.rf.3c66c3637465cc6ea7f738f82885b05c.jpg,naranja,3,0.09040178571428571,0.9008870616692001,0.6568775947879152,0.12888397246573868
data\Dataset\Fresh\FreshOrange\orange--164-_jpg.rf.6fa6b6f72c3bf654d188913689dfcc8b.jpg,naranja,3,0.15615035076530612,0.3101874791577874,0.16531190601240486,0.1119573059943402
data\Dataset\Fresh\FreshOrange\274_jpg.rf.974ddc60f46edcb70d8085c70f1df210.jpg,naranja,3,0.00546077806122449,0.10563544323979591,0.4685278017456983,0.24098836076471863
data\Dataset\Fresh\FreshOrange\r_28_100_jpg.rf.78fd61d285d93831dc2b22028b86a920.jpg,naranja,2,0.11834343112244898,0.04359318261223998,0.33916160214085633,0.14788954546405017
data\Dataset\Fresh\FreshOrange\n07749192_895_jpg.rf.32d48f9cfe18421df569708d4b6f7118.jpg,naranja,3,0.024433992346938774,1.0518103808709256,0.7056376456832734,0.11476464931630959
data\Dataset\Fresh\FreshOrange\matang-23-_jpeg.rf.50e34cfbfe7a1d8e1a6da37bb2723268.jpg,naranja,3,0.034837372448979595,0.0907241954076593,0.7742437600040016,0.053957843973065085
data\Dataset\Fresh\FreshOrange\jeruk_s (628).jpg,naranja,3,0.5349170918367347,0.5197498180190011,0.5086310305372148,0.15736166958510753
data\Dataset\Fresh\FreshOrange\images620_jpg.rf.ced24a9c9beb983c1877fde109970007.jpg,naranja,3,7.971938775510203e-05,0.3922712820006231,0.6248155512204883,0.13371857968877865
data\Dataset\Fresh\FreshOrange\orange--238-_jpg.rf.e68de9a0e3448d2576057f0edc446499.jpg,naranja,3,0.0928531568877551,0.5413415638078803,0.6360186262004802,0.09959214276804357
data\Dataset\Fresh\FreshOrange\43_jpg.rf.3b0198c74de85f710d045526e854d246.jpg,naranja,3,0.008808992346938776,0.31243630420918367,0.6552677320928371,0.21900236636187
data\Dataset\Fresh\FreshOrange\86_jpg.rf.1beb6227a719de47e13ce174e1b09d99.jpg,naranja,3,0.011619100765306123,0.21264708227040816,0.843100912239896,0.13279333414550074
data\Dataset\Fresh\FreshOrange\1614548435_82-p-apelsin-na-belom-fone-105_jpg.rf.d3329ba85d17226b5fd1887385182e1b.jpg,naranja,3,1.992984693877551e-05,0.2971373166454082,0.7740761148209283,0.11680196733148283
data\Dataset\Fresh\FreshOrange\84_jpg.rf.efa440f42e8cf48d5851be88ae3867b8.jpg,naranja,3,0.033502072704081634,0.22774900350765306,0.8369366496598639,0.15884300026366452
data\Dataset\Fresh\FreshOrange\images311_jpg.rf.ebd77c8488b43fc25d17440c8f183320.jpg,naranja,3,0.20414142219387754,2.2171088050542798,0.27617765856342535,0.1443186859304936
data\Dataset\Fresh\FreshOrange\jeruk_segar (631).jpg,naranja,3,0.000817123724489796,0.1795630181760204,0.6212753069977992,0.1635465595096401
data\Dataset\Fresh\FreshOrange\n07749192_1332_jpg.rf.eeaa4d2d78e04bba12a8144b4afc73a5.jpg,naranja,3,0.03826530612244898,1.2419516728777333,0.3899988120248099,0.1406794626065053
data\Dataset\Fresh\FreshOrange\jeruk_s (819).jpg,naranja,3,0.012575733418367346,0.4553712381126979,0.6060846995048019,0.40092118968352874
data\Dataset\Fresh\FreshOrange\jeruk_s (708).jpg,naranja,3,0.6419005102040817,0.37680786616719797,0.5726461678421368,0.16671729524613146
data\Dataset\Fresh\FreshOrange\146_jpg.rf.c562a0baa99654598f4b944b8f6f39bc.jpg,naranja,3,0.0016143176020408164,0.18908641581632654,0.7780831082432973,0.20074945320874768
data\Dataset\Fresh\FreshOrange\freshOrange (62).jpg,naranja,3,0.24418048469387754,0.15948438471985182,0.7735462153611444,0.2633847105798371
data\Dataset\Fresh\FreshOrange\Screen-Shot-2018-06-13-at-12-10-27-AM_png.rf.0a254ed4879caa5e77e0e85ab7d61f17.jpg,naranja,2,0.0,0.08792074326900877,0.5020872411464585,0.14011543670636878
data\Dataset\Fresh\FreshOrange\20231126_192155_jpg.rf.bc5db363f88a56c6c37727f28639dbe8.jpg,naranja,3,0.09281329719387756,0.040141027230513396,0.5409540378651461,0.2001792945779205
data\Dataset\Fresh\FreshOrange\n07749192_5899_jpg.rf.739817afb3867c89e4bd8d6f834d0ac1.jpg,naranja,3,0.6182039221938775,0.36535802725641386,0.7088418179771909,0.18532851881044177
data\Dataset\Fresh\FreshOrange\freshOrange (132).jpg,naranja,3,0.0634765625,0.1520769232083042,0.8293926945778312,0.11243224456621152
data\Dataset\Fresh\FreshOrange\orange--35-_jpg.rf.45f87b554736f6037bfc9818707bdb88.jpg,naranja,3,0.12432238520408163,0.4145444651086943,0.48806866496598644,0.20442075756598407
data\Dataset\Fresh\FreshOrange\freshOrange (79).jpg,naranja,3,0.04514110331632653,0.0264379980710088,0.7683660964385755,0.12183534922650499
data\Dataset\Fresh\FreshOrange\n07749192_3023_jpg.rf.63b5e32fc7fc4f6210154fc13227d416.jpg,naranja,2,0.2014110331632653,0.21702339421446645,0.23592108718487392,0.11333907985748125
data\Dataset\Fresh\FreshOrange\127_jpg.rf.b315a6db4972417a25ee1e5e88de6db1.jpg,naranja,3,0.0033880739795918366,0.5366952954295873,0.4633651116696679,0.2469310900396521
data\Dataset\Fresh\FreshOrange\jeruk_segar (91).jpg,naranja,3,0.20585538903061223,0.1291685177895587,0.8770474596088436,0.1274521110462813
data\Dataset\Fresh\FreshOrange\jeruk_s (319).jpg,naranja,3,0.23140545280612246,1.4589322706887442,0.4761145864595838,0.058121079353755926
data\Dataset\Fresh\FreshOrange\jeruk_s (149).jpg,naranja,3,0.21201371173469388,1.3242781457702402,0.3856866965536214,0.04898492704239666
data\Dataset\Fresh\FreshOrange\orange--197-_jpg.rf.3a883e4d801d2110cd6379faa333ee3b.jpg,naranja,3,0.10387436224489796,0.7112833155290825,0.8482308548419368,0.11431076993509234
data\Dataset\Fresh\FreshOrange\freshOrange (71).jpg,naranja,3,0.38303172831632654,0.15589088395097664,0.6905758397108843,0.2634690073213781
data\Dataset\Fresh\FreshOrange\jeruk_s (515).jpg,naranja,3,0.5302535076530612,0.34908412055222504,0.4954599027110844,0.15155104190596447
data\Dataset\Fresh\FreshPotato\freshPotato (400).jpg,papa,3,0.011459661989795918,0.06064237896475579,0.7589645233093237,0.16328944310854063
data\Dataset\Fresh\FreshPotato\freshPotato (318).jpg,papa,3,0.08663504464285714,1.2861813966607312,0.8778447316426571,0.29714034976378484
data\Dataset\Fresh\FreshPotato\freshPotato (457).jpg,papa,3,0.052076690051020405,0.15344935825257341,0.6121817476990796,0.22764294161229867
data\Dataset\Fresh\FreshPotato\freshPotato (335).jpg,papa,3,0.11310188137755102,0.32067324415021814,0.834234787665066,0.3586316889950193
data\Dataset\Fresh\FreshPotato\freshPotato (261).jpg,papa,3,0.053830516581632654,0.1969130786985519,0.5949749431022409,0.19978900257271895
